Period,death,hospitalizedCurrently,positiveCasesViral,positiveIncrease,positiveTestsViral,deathIncrease,positiveTestsViralIncrease,positiveCasesIncrease,positivityRate,State
15.0,2028.5384615384614,284.53846153846155,1321771.6923076923,945.1538461538462,,6.769230769230769,,11538.307692307691,0.0,MN
16.0,2146.230769230769,403.3636363636364,1503216.2307692308,1153.2307692307693,,9.615384615384615,,14090.307692307691,0.0,MN
17.0,2265.6153846153848,540.0769230769231,1698675.8461538462,1599.8461538461538,,11.461538461538462,,14082.461538461539,0.0,MN
18.0,2522.3076923076924,878.7692307692307,1907463.5384615385,3634.769230769231,,23.615384615384617,,17358.69230769231,0.0,MN
1.0,40.23076923076923,87.84615384615384,26801.846153846152,23.0,,1.75,,4488.0,0.0,WV
2.0,53.333333333333336,57.0,61522.666666666664,20.5,,1.1666666666666667,,1547.5,0.0,WV
3.0,64.66666666666667,52.333333333333336,73472.5,18.5,,1.6666666666666667,,2205.3333333333335,0.0,WV
4.0,71.83333333333333,37.666666666666664,85257.33333333333,51.5,,0.8333333333333334,,1195.0,0.0,WV
5.0,75.0,32.666666666666664,96542.16666666667,29.0,,0.5,,2306.1666666666665,0.0,WV
6.0,83.0,26.333333333333332,111350.66666666667,16.333333333333332,,1.0,,2123.6666666666665,0.0,WV
7.0,87.16666666666667,29.166666666666668,129014.0,25.5,,0.5,,2879.1666666666665,0.0,WV
8.0,89.0,22.333333333333332,149073.66666666666,34.333333333333336,,0.6666666666666666,,2158.3333333333335,0.0,WV
9.0,92.66666666666667,29.5,165451.66666666666,46.0,,0.16666666666666666,,2450.5,0.0,WV
10.0,94.0,30.333333333333332,183914.83333333334,88.16666666666667,,0.3333333333333333,,2748.1666666666665,0.0,WV
11.0,95.66666666666667,56.666666666666664,205134.66666666666,116.66666666666667,,0.3333333333333333,,3347.3333333333335,0.0,WV
12.0,100.0,73.0,228797.66666666666,107.0,,0.6666666666666666,,3735.8333333333335,0.0,WV
13.0,188.6153846153846,140.69230769230768,404318.53846153844,116.84615384615384,,3.8461538461538463,,5408.615384615385,0.0,WV
14.0,252.0,148.07692307692307,463313.76923076925,177.92307692307693,,4.076923076923077,,3804.5384615384614,0.0,WV
15.0,315.7692307692308,168.23076923076923,522454.3846153846,195.07692307692307,,4.384615384615385,,4807.846153846154,0.0,WV
16.0,366.3076923076923,169.0,599896.0,199.15384615384616,,3.076923076923077,,6227.076923076923,0.0,WV
17.0,408.2307692307692,190.46153846153845,690794.4615384615,282.15384615384613,,2.8461538461538463,,6996.0,0.0,WV
18.0,472.61538461538464,261.53846153846155,800404.2307692308,469.15384615384613,,7.538461538461538,,8623.0,0.0,WV
1.0,4300.076923076923,2523.153846153846,212768.0,753.2307692307693,51438.230769230766,89.16666666666667,918.0,9091.833333333334,0.9230769230769231,MI
2.0,5059.333333333333,1518.3333333333333,324097.1666666667,751.6666666666666,60596.833333333336,58.166666666666664,720.0,11909.666666666666,1.0,MI
3.0,5375.5,1185.0,425699.0,519.6666666666666,66780.5,39.666666666666664,985.8333333333334,14646.833333333334,1.0,MI
4.0,5629.0,970.1666666666666,530422.8333333334,320.6666666666667,72098.83333333333,31.5,553.8333333333334,14230.166666666666,1.0,MI
5.0,5810.166666666667,755.0,637220.8333333334,273.6666666666667,76932.83333333333,23.666666666666668,695.8333333333334,15939.666666666666,1.0,MI
6.0,5924.333333333333,714.0,737563.8333333334,130.83333333333334,79983.16666666667,11.166666666666666,306.6666666666667,13256.0,1.0,MI
